r1,r2,w,g,f1,f2,Q1,FoM1,S1,Q2,FoM2,S2,Freq_0.50,Freq_0.51,Freq_0.52,Freq_0.53,Freq_0.54,Freq_0.55,Freq_0.56,Freq_0.57,Freq_0.58,Freq_0.59,Freq_0.60,Freq_0.61,Freq_0.62,Freq_0.63,Freq_0.64,Freq_0.65,Freq_0.66,Freq_0.67,Freq_0.68,Freq_0.69,Freq_0.70,Freq_0.71,Freq_0.72,Freq_0.73,Freq_0.74,Freq_0.75,Freq_0.76,Freq_0.77,Freq_0.78,Freq_0.79,Freq_0.80,Freq_0.81,Freq_0.82,Freq_0.83,Freq_0.84,Freq_0.85,Freq_0.86,Freq_0.87,Freq_0.88,Freq_0.89,Freq_0.90,Freq_0.91,Freq_0.92,Freq_0.93,Freq_0.94,Freq_0.95,Freq_0.96,Freq_0.97,Freq_0.98,Freq_0.99,Freq_1.00,Freq_1.01,Freq_1.02,Freq_1.03,Freq_1.04,Freq_1.05,Freq_1.06,Freq_1.07,Freq_1.08,Freq_1.09,Freq_1.10,Freq_1.11,Freq_1.12,Freq_1.13,Freq_1.14,Freq_1.15,Freq_1.16,Freq_1.17,Freq_1.18,Freq_1.19,Freq_1.20,Freq_1.21,Freq_1.22,Freq_1.23,Freq_1.24,Freq_1.25,Freq_1.26,Freq_1.27,Freq_1.28,Freq_1.29,Freq_1.30,Freq_1.31,Freq_1.32,Freq_1.33,Freq_1.34,Freq_1.35,Freq_1.36,Freq_1.37,Freq_1.38,Freq_1.39,Freq_1.40,Freq_1.41,Freq_1.42,Freq_1.43,Freq_1.44,Freq_1.45,Freq_1.46,Freq_1.47,Freq_1.48,Freq_1.49,Freq_1.50,Freq_1.51,Freq_1.52,Freq_1.53,Freq_1.54,Freq_1.55,Freq_1.56,Freq_1.57,Freq_1.58,Freq_1.59,Freq_1.60,Freq_1.61,Freq_1.62,Freq_1.63,Freq_1.64,Freq_1.65,Freq_1.66,Freq_1.67,Freq_1.68,Freq_1.69,Freq_1.70,Freq_1.71,Freq_1.72,Freq_1.73,Freq_1.74,Freq_1.75,Freq_1.76,Freq_1.77,Freq_1.78,Freq_1.79,Freq_1.80,Freq_1.81,Freq_1.82,Freq_1.83,Freq_1.84,Freq_1.85,Freq_1.86,Freq_1.87,Freq_1.88,Freq_1.89,Freq_1.90,Freq_1.91,Freq_1.92,Freq_1.93,Freq_1.94,Freq_1.95,Freq_1.96,Freq_1.97,Freq_1.98,Freq_1.99,Freq_2.00,Freq_2.01,Freq_2.02,Freq_2.03,Freq_2.04,Freq_2.05,Freq_2.06,Freq_2.07,Freq_2.08,Freq_2.09,Freq_2.10,Freq_2.11,Freq_2.12,Freq_2.13,Freq_2.14,Freq_2.15,Freq_2.16,Freq_2.17,Freq_2.18,Freq_2.19,Freq_2.20,Freq_2.21,Freq_2.22,Freq_2.23,Freq_2.24,Freq_2.25,Freq_2.26,Freq_2.27,Freq_2.28,Freq_2.29,Freq_2.30,Freq_2.31,Freq_2.32,Freq_2.33,Freq_2.34,Freq_2.35,Freq_2.36,Freq_2.37,Freq_2.38,Freq_2.39,Freq_2.40,Freq_2.41,Freq_2.42,Freq_2.43,Freq_2.44,Freq_2.45,Freq_2.46,Freq_2.47,Freq_2.48,Freq_2.49,Freq_2.50,Freq_2.51,Freq_2.52,Freq_2.53,Freq_2.54,Freq_2.55,Freq_2.56,Freq_2.57,Freq_2.58,Freq_2.59,Freq_2.60,Freq_2.61,Freq_2.62,Freq_2.63,Freq_2.64,Freq_2.65,Freq_2.66,Freq_2.67,Freq_2.68,Freq_2.69,Freq_2.70,Freq_2.71,Freq_2.72,Freq_2.73,Freq_2.74,Freq_2.75,Freq_2.76,Freq_2.77,Freq_2.78,Freq_2.79,Freq_2.80,Freq_2.81,Freq_2.82,Freq_2.83,Freq_2.84,Freq_2.85,Freq_2.86,Freq_2.87,Freq_2.88,Freq_2.89,Freq_2.90,Freq_2.91,Freq_2.92,Freq_2.93,Freq_2.94,Freq_2.95,Freq_2.96,Freq_2.97,Freq_2.98,Freq_2.99
2.2,2.2,2.2,2.3,0.825,1.9375,43.70016,708.906223,12.101058,5.952833,34.839229,7.673449,-2.377703,-2.448857,-2.511139,-2.564149,-2.609941,-2.652661,-2.697826,-2.751434,-2.819103,-2.905373,-3.01324,-3.143967,-3.297131,-3.470938,-3.662767,-3.869925,-4.09055,-4.324545,-4.574406,-4.845808,-5.147899,-5.493336,-5.898225,-6.382238,-6.969147,-7.68822,-8.577002,-9.686563,-11.091463,-12.909283,-15.339472,-18.715273,-23.021842,-23.241562,-18.817547,-15.213972,-12.585244,-10.589497,-9.019494,-7.754453,-6.719375,-5.864475,-5.154704,-4.564099,-4.072561,-3.663959,-3.324957,-3.0443,-2.812358,-2.620853,-2.462684,-2.331813,-2.223183,-2.132635,-2.056819,-1.99311,-1.939486,-1.894425,-1.856807,-1.825809,-1.800841,-1.781465,-1.767361,-1.758284,-1.754035,-1.754426,-1.759267,-1.768326,-1.781323,-1.797907,-1.81766,-1.840113,-1.864769,-1.89115,-1.918849,-1.947577,-1.977215,-2.007832,-2.039693,-2.073232,-2.108995,-2.147572,-2.189512,-2.235238,-2.284976,-2.338715,-2.396193,-2.456936,-2.520317,-2.585661,-2.652366,-2.720024,-2.788525,-2.858126,-2.929461,-3.003508,-3.081473,-3.164673,-3.254349,-3.35152,-3.456826,-3.570436,-3.692007,-3.82073,-3.955434,-4.094794,-4.237587,-4.382988,-4.53086,-4.681996,-4.838253,-5.00259,-5.178943,-5.372029,-5.587037,-5.829303,-6.103953,-6.415566,-6.76782,-7.163125,-7.602213,-8.083665,-8.603367,-9.153941,-9.724298,-10.299538,-10.861618,-11.391154,-11.87042,-12.287056,-12.63711,-12.926068,-13.167243,-13.378216,-13.576771,-13.777519,-13.989701,-14.216096,-14.452778,-14.689635,-14.911761,-15.101906,-15.243913,-15.326484,-15.345981,-15.3071,-15.221115,-15.102538,-14.965568,-14.821401,-14.676821,-14.533943,-14.390847,-14.242808,-14.083908,-13.908731,-13.713849,-13.498751,-13.266033,-13.020831,-12.769773,-12.519727,-12.27672,-12.04513,-11.827284,-11.623388,-11.431741,-11.249211,-11.07185,-10.895622,-10.717115,-10.534132,-10.346043,-10.153831,-9.959841,-9.767293,-9.579676,-9.400152,-9.231053,-9.073533,-8.9274,-8.791141,-8.66213,-8.536972,-8.412013,-8.283876,-8.149997,-8.009058,-7.861191,-7.707969,-7.552155,-7.397277,-7.247116,-7.105228,-6.974523,-6.856974,-6.753463,-6.663753,-6.586586,-6.519879,-6.461017,-6.407195,-6.355767,-6.304584,-6.252225,-6.19812,-6.142517,-6.086325,-6.030835,-5.977422,-5.927227,-5.880922,-5.838561,-5.79955,-5.762731,-5.72659,-5.689512,-5.650094,-5.607411,-5.561218,-5.512018,-5.460997,-5.409828,-5.360385,-5.314421,-5.273252,-5.237512,-5.20703,-5.180795,-5.1571,-5.13377,-5.108524,-5.079359,-5.04493,-5.004822,-4.959677,-4.911112,-4.861476,-4.813458,-4.769652,-4.73211,-4.701993,-4.679342,-4.663,-4.650729,-4.639499,-4.625944,-4.606921,-4.58009,-4.544391
2.2,2.2,2.2,2.4,0.83,1.945,43.731744,721.872526,12.176637,5.955521,34.459799,7.62393,-2.369597,-2.443133,-2.508304,-2.564158,-2.612192,-2.656078,-2.701029,-2.752942,-2.817531,-2.899595,-3.002514,-3.127991,-3.276058,-3.445311,-3.633391,-3.837663,-4.056066,-4.288007,-4.535203,-4.802321,-5.097332,-5.431625,-5.819957,-6.280508,-6.835251,-7.511027,-8.341778,-9.372752,-10.668451,-12.328006,-14.516065,-17.518158,-21.654103,-24.353274,-20.566577,-16.523056,-13.58404,-11.387089,-9.67729,-8.308357,-7.191847,-6.270498,-5.504883,-4.866371,-4.3332,-3.888175,-3.517274,-3.208773,-2.9527,-2.740484,-2.564737,-2.419105,-2.298177,-2.197404,-2.113028,-2.042007,-1.981942,-1.930989,-1.887774,-1.851315,-1.820939,-1.796211,-1.77687,-1.762761,-1.75379,-1.74987,-1.750873,-1.756597,-1.766745,-1.780905,-1.798566,-1.819147,-1.84203,-1.866626,-1.892441,-1.919125,-1.946539,-1.974759,-2.004091,-2.035023,-2.068167,-2.104172,-2.143631,-2.186993,-2.23449,-2.28609,-2.341498,-2.400188,-2.461477,-2.52464,-2.589024,-2.654195,-2.72002,-2.786756,-2.855051,-2.925895,-3.000525,-3.080273,-3.166405,-3.259941,-3.361527,-3.471321,-3.588973,-3.713647,-3.844158,-3.979152,-4.117382,-4.257992,-4.400807,-4.546569,-4.697079,-4.855213,-5.024815,-5.210488,-5.41729,-5.650409,-5.91482,-6.214939,-6.554286,-6.935138,-7.358143,-7.821888,-8.322421,-8.852764,-9.402555,-9.958027,-10.502646,-11.018743,-11.490143,-11.905375,-12.260366,-12.559444,-12.814118,-13.040098,-13.253728,-13.468869,-13.694741,-13.934745,-14.18607,-14.439984,-14.682926,-14.898558,-15.070802,-15.187371,-15.242708,-15.23918,-15.185971,-15.096213,-14.983565,-14.859398,-14.731096,-14.601551,-14.469589,-14.331084,-14.180503,-14.012587,-13.823881,-13.613736,-13.384586,-13.141458,-12.890966,-12.640071,-12.394977,-12.1603,-11.938633,-11.730454,-11.534326,-11.347342,-11.165741,-10.985614,-10.803604,-10.617503,-10.426611,-10.231796,-10.035269,-9.840133,-9.649778,-9.46732,-9.295079,-9.134251,-8.984726,-8.845096,-8.712853,-8.584719,-8.457131,-8.326767,-8.191073,-8.04868,-7.899631,-7.745386,-7.588583,-7.43264,-7.281266,-7.137985,-7.005716,-6.886487,-6.781262,-6.689907,-6.611269,-6.543366,-6.483655,-6.429355,-6.377808,-6.326794,-6.274782,-6.221066,-6.165752,-6.109623,-6.053887,-5.999881,-5.948771,-5.901302,-5.857649,-5.81736,-5.779426,-5.742459,-5.704933,-5.665473,-5.623116,-5.577518,-5.529035,-5.478684,-5.427977,-5.378653,-5.33239,-5.290489,-5.253649,-5.221814,-5.194145,-5.16912,-5.14475,-5.118904,-5.089657,-5.055663,-5.016418,-4.972391,-4.924984,-4.876315,-4.828874,-4.785104,-4.746999,-4.715753,-4.691527,-4.673369,-4.659296,-4.646551,-4.632017,-4.612717,-4.58638,-4.551878
2.2,2.2,2.2,2.5,0.8325,1.9525,44.896937,765.939413,12.319777,5.985743,34.271722,7.578179,-2.361593,-2.4371,-2.504774,-2.56318,-2.613296,-2.658344,-2.703229,-2.753712,-2.815556,-2.893769,-2.992052,-3.112506,-3.255567,-3.420193,-3.604283,-3.805286,-4.02099,-4.25038,-4.494484,-4.757037,-5.044911,-5.36827,-5.740559,-6.178505,-6.702363,-7.336711,-8.112205,-9.06892,-10.262633,-11.776791,-13.746405,-16.405326,-20.124644,-24.28743,-22.536864,-18.087542,-14.757248,-12.310668,-10.432652,-8.941865,-7.731683,-6.734957,-5.906568,-5.21446,-4.634743,-4.148874,-3.741961,-3.401714,-3.117772,-2.881266,-2.684548,-2.521003,-2.384929,-2.27145,-2.176445,-2.096495,-2.028821,-1.971226,-1.922037,-1.880026,-1.844355,-1.814492,-1.790145,-1.77118,-1.757553,-1.74924,-1.74617,-1.748183,-1.754991,-1.766168,-1.781158,-1.799306,-1.819913,-1.842307,-1.865911,-1.890318,-1.915348,-1.941067,-1.967784,-1.996021,-2.026423,-2.059683,-2.096435,-2.137153,-2.182085,-2.231196,-2.284175,-2.340466,-2.399351,-2.460059,-2.521901,-2.5844,-2.6474,-2.71114,-2.776255,-2.843744,-2.914845,-2.990903,-3.073195,-3.162755,-3.260236,-3.365805,-3.479109,-3.599313,-3.725225,-3.855478,-3.988801,-4.124304,-4.261766,-4.401866,-4.546319,-4.697902,-4.860344,-5.038113,-5.236127,-5.459419,-5.712811,-6.00056,-6.326045,-6.691426,-7.097291,-7.542266,-8.022593,-8.531726,-9.060053,-9.594933,-10.121312,-10.623181,-11.085858,-11.498771,-11.857791,-12.166215,-12.433872,-12.674668,-12.90349,-13.133374,-13.373426,-13.627583,-13.894083,-14.16556,-14.429854,-14.671678,-14.875245,-15.027499,-15.121109,-15.156088,-15.13934,-15.082332,-14.997923,-14.89745,-14.788787,-14.675547,-14.557299,-14.43052,-14.290061,-14.130824,-13.949331,-13.744809,-13.519558,-13.278542,-13.028412,-12.77628,-12.528581,-12.290212,-12.064069,-11.850924,-11.649608,-11.45745,-11.270872,-11.086091,-10.899815,-10.709827,-10.515367,-10.317204,-10.117434,-9.919045,-9.725345,-9.539395,-9.363516,-9.198935,-9.04561,-8.902231,-8.766396,-8.634931,-8.504362,-8.371415,-8.233544,-8.089341,-7.938768,-7.783177,-7.625093,-7.467834,-7.31504,-7.1702,-7.036242,-6.915239,-6.808231,-6.715178,-6.635028,-6.565887,-6.505274,-6.450445,-6.398719,-6.347815,-6.296098,-6.24273,-6.187681,-6.131614,-6.075649,-6.021086,-5.969107,-5.920529,-5.87563,-5.834096,-5.795056,-5.757249,-5.719233,-5.679668,-5.637563,-5.592488,-5.544664,-5.49495,-5.444702,-5.395532,-5.349035,-5.306499,-5.268666,-5.235589,-5.206579,-5.180295,-5.154921,-5.128467,-5.099097,-5.06547,-5.027004,-4.984023,-4.937725,-4.890016,-4.843186,-4.79954,-4.760999,-4.728777,-4.70314,-4.683318,-4.667562,-4.653371,-4.637859,-4.618233,-4.59229,-4.558848
2.2,2.2,2.2,2.6,0.835,1.9575,44.843262,775.665316,12.379772,5.980149,33.836122,7.526686,-2.353279,-2.429421,-2.498351,-2.558344,-2.610011,-2.656202,-2.701497,-2.751449,-2.811733,-2.887399,-2.982309,-3.098802,-3.237598,-3.397951,-3.578005,-3.775359,-3.987798,-4.21411,-4.454911,-4.713312,-4.99539,-5.310372,-5.670666,-6.09184,-6.592791,-7.196367,-7.930798,-8.832468,-9.951098,-11.359483,-13.172733,-15.587148,-18.939987,-23.338648,-23.998074,-19.515224,-15.815672,-13.129166,-11.093487,-9.491199,-8.196965,-7.133658,-6.250529,-5.512176,-4.89265,-4.372102,-3.934797,-3.567878,-3.260587,-3.003758,-2.789484,-2.610905,-2.462057,-2.337783,-2.233664,-2.145975,-2.071639,-2.008183,-1.953694,-1.906766,-1.866429,-1.832082,-1.803411,-1.780294,-1.762728,-1.750729,-1.744269,-1.743208,-1.74726,-1.755976,-1.768753,-1.784878,-1.803581,-1.82412,-1.845858,-1.868341,-1.891359,-1.914971,-1.939496,-1.965475,-1.993589,-2.024561,-2.059052,-2.097554,-2.140324,-2.187323,-2.238227,-2.292454,-2.349256,-2.407833,-2.467463,-2.527644,-2.588202,-2.649361,-2.711754,-2.776376,-2.84447,-2.917388,-2.996412,-3.082579,-3.176546,-3.278482,-3.388033,-3.504367,-3.626278,-3.7524,-3.881443,-4.012496,-4.145301,-4.280489,-4.419709,-4.565655,-4.721959,-4.89298,-5.083511,-5.298462,-5.542518,-5.819812,-6.133602,-6.485955,-6.877413,-7.306625,-7.769987,-8.261281,-8.771464,-9.288733,-9.799139,-10.287908,-10.741489,-11.150016,-11.509396,-11.822247,-12.09721,-12.346853,-12.584939,-12.823831,-13.072494,-13.335257,-13.611193,-13.894101,-14.173097,-14.433999,-14.661575,-14.842484,-14.968166,-15.036732,-15.053019,-15.02679,-14.969884,-14.89332,-14.805203,-14.70968,-14.606923,-14.493925,-14.365858,-14.217728,-14.045966,-13.8496,-13.630724,-13.394175,-13.14661,-12.895277,-12.646852,-12.406537,-12.177558,-11.961002,-11.755991,-11.560092,-11.369905,-11.181757,-10.992395,-10.799583,-10.602484,-10.401765,-10.199416,-9.998331,-9.801761,-9.61275,-9.433638,-9.265712,-9.109014,-8.962336,-8.823374,-8.68905,-8.555949,-8.420825,-8.281113,-8.135345,-7.983395,-7.826509,-7.66711,-7.508434,-7.354077,-7.207516,-7.071709,-6.948793,-6.839887,-6.745047,-6.663314,-6.592874,-6.531295,-6.475843,-6.423815,-6.372853,-6.321222,-6.26796,-6.212918,-6.156655,-6.100232,-6.044928,-5.991959,-5.942212,-5.896076,-5.853357,-5.813306,-5.774755,-5.736322,-5.696673,-5.654772,-5.610091,-5.562724,-5.513388,-5.46331,-5.414006,-5.367026,-5.323667,-5.284741,-5.250415,-5.220149,-5.192753,-5.166557,-5.139671,-5.110302,-5.077081,-5.039327,-4.997207,-4.951735,-4.904633,-4.858036,-4.814157,-4.774897,-4.74153,-4.714447,-4.693069,-4.675859,-4.660534,-4.644388,-4.624731,-4.599371,-4.567029
2.2,2.2,2.3,2.3,0.825,1.945,43.511336,709.720066,12.124847,5.789362,33.260029,7.592919,-2.379636,-2.451967,-2.515523,-2.569741,-2.616528,-2.65992,-2.705379,-2.758912,-2.826196,-2.91187,-3.019057,-3.149154,-3.301875,-3.47554,-3.667609,-3.875416,-4.097064,-4.332347,-4.583589,-4.856246,-5.159213,-5.50489,-5.909132,-6.39135,-6.975028,-7.689062,-8.570458,-9.669409,-11.058946,-12.853843,-15.248352,-18.570476,-22.886924,-23.497655,-19.096372,-15.428918,-12.758063,-10.734765,-9.145256,-7.865359,-6.81827,-5.953198,-5.234493,-4.635833,-4.136902,-3.721441,-3.376051,-3.089452,-2.852021,-2.655497,-2.4928,-2.357907,-2.245762,-2.15219,-2.073806,-2.007921,-1.952447,-1.90578,-1.866722,-1.834373,-1.808082,-1.787367,-1.771884,-1.761384,-1.755676,-1.754601,-1.757996,-1.765668,-1.777358,-1.792738,-1.811401,-1.832865,-1.85662,-1.882154,-1.909027,-1.936909,-1.965644,-1.995274,-2.026043,-2.05838,-2.092834,-2.130013,-2.170487,-2.214705,-2.262918,-2.315135,-2.371108,-2.430363,-2.492264,-2.556115,-2.621286,-2.687333,-2.754107,-2.821834,-2.89112,-2.96292,-3.038437,-3.118984,-3.205818,-3.29997,-3.402102,-3.5124,-3.630538,-3.75571,-3.886744,-4.022294,-4.161104,-4.302304,-4.445693,-4.59199,-4.742973,-4.901511,-5.07145,-5.257409,-5.464485,-5.697907,-5.962698,-6.263321,-6.603332,-6.985026,-7.409035,-7.873889,-8.375511,-8.906715,-9.456833,-10.011698,-10.554322,-11.066611,-11.532128,-11.939422,-12.284776,-12.573133,-12.816711,-13.031846,-13.235315,-13.441202,-13.658797,-13.89148,-14.136401,-14.384831,-14.623294,-14.835625,-15.005982,-15.122311,-15.179213,-15.179084,-15.131009,-15.04794,-14.943329,-14.828342,-14.710179,-14.591528,-14.470989,-14.344143,-14.205115,-14.048275,-13.869829,-13.668887,-13.447774,-13.211563,-12.967022,-12.721337,-12.480945,-12.250659,-12.033201,-11.8291,-11.636891,-11.453579,-11.275268,-11.097912,-10.918037,-10.733373,-10.543225,-10.348545,-10.151684,-9.955908,-9.764783,-9.581564,-9.408678,-9.247366,-9.097505,-8.957633,-8.825144,-8.696645,-8.56846,-8.437171,-8.300174,-8.156097,-8.00504,-7.84855,-7.689384,-7.531078,-7.377441,-7.23206,-7.097888,-6.97694,-6.870139,-6.777283,-6.697146,-6.62767,-6.566249,-6.510079,-6.4565,-6.403338,-6.349133,-6.293273,-6.235966,-6.178079,-6.120877,-6.065716,-6.013735,-5.965617,-5.921437,-5.88063,-5.842073,-5.804284,-5.765672,-5.724846,-5.680878,-5.63351,-5.583211,-5.531128,-5.478893,-5.428343,-5.381198,-5.338758,-5.301662,-5.269749,-5.242044,-5.216878,-5.192123,-5.165545,-5.135173,-5.099681,-5.058651,-5.012697,-4.963392,-4.91303,-4.864243,-4.81957,-4.781028,-4.749764,-4.725822,-4.70808,-4.694355,-4.681684,-4.66678,-4.646564,-4.618742,-4.582274
2.2,2.2,2.3,2.4,0.83,1.9525,43.661936,720.648759,12.176207,5.770456,32.72894,7.537218,-2.371331,-2.445564,-2.51171,-2.568701,-2.617887,-2.662796,-2.708519,-2.760874,-2.825551,-2.907374,-3.009799,-3.134636,-3.282047,-3.450765,-3.638556,-3.842876,-4.061695,-4.294378,-4.542516,-4.810568,-5.106242,-5.440605,-5.828076,-6.286455,-6.837295,-7.506903,-8.328468,-9.346062,-10.622176,-12.252186,-14.393204,-17.315798,-21.343197,-24.352413,-20.906652,-16.815785,-13.82164,-11.586326,-9.849081,-8.459258,-7.325929,-6.390413,-5.612439,-4.962872,-4.419635,-3.965357,-3.585915,-3.26954,-3.006248,-2.787477,-2.605842,-2.454996,-2.329516,-2.224817,-2.137088,-2.063213,-2.000707,-1.947628,-1.90251,-1.864286,-1.832211,-1.805803,-1.784767,-1.768944,-1.75825,-1.752616,-1.751944,-1.756063,-1.764697,-1.777455,-1.793831,-1.813234,-1.83503,-1.858602,-1.883421,-1.909103,-1.935468,-1.962576,-1.990704,-2.020335,-2.052083,-2.086607,-2.12452,-2.166288,-2.212165,-2.262139,-2.315922,-2.372993,-2.432663,-2.494189,-2.556896,-2.620313,-2.684282,-2.749024,-2.815154,-2.883643,-2.955714,-3.032694,-3.115849,-3.206214,-3.304448,-3.410724,-3.524707,-3.645573,-3.772132,-3.903025,-4.036977,-4.173086,-4.311123,-4.451755,-4.596691,-4.748713,-4.911557,-5.089712,-5.288124,-5.511862,-5.765774,-6.054151,-6.380387,-6.746638,-7.153457,-7.599394,-8.080546,-8.590155,-9.118308,-9.651979,-10.175689,-10.673039,-11.129116,-11.533357,-11.88195,-12.178743,-12.434206,-12.662827,-12.879915,-13.098743,-13.328517,-13.573195,-13.83104,-14.094775,-14.352426,-14.589014,-14.789114,-14.940021,-15.034627,-15.072972,-15.0618,-15.012302,-14.937035,-14.847073,-14.750079,-14.649496,-14.544699,-14.431907,-14.305636,-14.160372,-13.992204,-13.799979,-13.585746,-13.354384,-13.112617,-12.867752,-12.62647,-12.393917,-12.173185,-11.965168,-11.76874,-11.581192,-11.398841,-11.217772,-11.034557,-10.846887,-10.653964,-10.456602,-10.257004,-10.058316,-9.864025,-9.677362,-9.500784,-9.335607,-9.181827,-9.038107,-8.901977,-8.770163,-8.639066,-8.505298,-8.366226,-8.220397,-8.067784,-7.909798,-7.749062,-7.589014,-7.433406,-7.285827,-7.14928,-7.025874,-6.916649,-6.821542,-6.739455,-6.668438,-6.605954,-6.549213,-6.495512,-6.442568,-6.388777,-6.333356,-6.276339,-6.218455,-6.160884,-6.104955,-6.051856,-6.002371,-5.956725,-5.914522,-5.874805,-5.836217,-5.79725,-5.75652,-5.71303,-5.666384,-5.61688,-5.56547,-5.513611,-5.463014,-5.415344,-5.37192,-5.33348,-5.300024,-5.270779,-5.244288,-5.21862,-5.191673,-5.161529,-5.126814,-5.086969,-5.042389,-4.994392,-4.945019,-4.896701,-4.851857,-4.812486,-4.779816,-4.754077,-4.734405,-4.718911,-4.704929,-4.689405,-4.669399,-4.642625,-4.60789
2.2,2.2,2.3,2.5,0.8325,1.96,43.775379,738.995268,12.274117,5.782747,32.367409,7.479737,-2.359747,-2.435714,-2.504076,-2.563273,-2.61414,-2.659762,-2.704925,-2.75533,-2.816719,-2.894132,-2.991344,-3.110555,-3.252317,-3.41571,-3.598727,-3.798882,-4.013963,-4.24289,-4.486538,-4.748426,-5.035136,-5.356503,-5.725608,-6.158778,-6.675799,-7.300654,-8.063158,-9.002102,-10.171116,-11.649801,-13.565794,-16.138443,-19.724181,-23.989349,-22.988711,-18.521131,-15.090192,-12.575814,-10.652042,-9.128269,-7.892836,-6.875825,-6.03052,-5.323906,-4.731494,-4.234368,-3.817395,-3.468135,-3.176121,-2.932424,-2.72934,-2.56021,-2.419275,-2.301595,-2.202975,-2.119909,-2.049529,-1.989543,-1.938191,-1.894168,-1.856577,-1.824841,-1.798644,-1.777846,-1.762407,-1.752319,-1.747534,-1.747909,-1.753173,-1.762911,-1.776561,-1.793461,-1.812894,-1.83416,-1.856651,-1.879931,-1.903787,-1.928263,-1.953655,-1.980471,-2.009365,-2.041036,-2.076131,-2.115145,-2.158338,-2.205695,-2.25691,-2.311431,-2.368532,-2.427429,-2.487407,-2.547962,-2.60891,-2.670454,-2.733203,-2.798133,-2.866469,-2.939549,-3.018648,-3.104815,-3.19871,-3.300518,-3.409898,-3.52603,-3.647717,-3.773589,-3.902347,-4.033064,-4.165458,-4.300137,-4.438723,-4.583898,-4.739281,-4.909227,-5.098534,-5.312122,-5.554686,-5.830362,-6.142411,-6.492885,-6.882289,-7.309224,-7.769999,-8.258285,-8.764896,-9.277881,-9.783143,-10.265814,-10.712345,-11.112979,-11.463852,-11.767876,-12.033977,-12.274956,-12.504726,-12.735732,-12.976999,-13.232937,-13.502768,-13.780542,-14.055735,-14.314601,-14.542352,-14.725963,-14.856976,-14.933328,-14.959474,-14.944706,-14.900426,-14.837347,-14.763387,-14.682587,-14.59502,-14.497519,-14.384991,-14.252073,-14.094764,-13.911688,-13.704641,-13.478328,-13.239446,-12.995421,-12.753186,-12.518217,-12.293976,-12.081723,-11.880674,-11.688408,-11.501478,-11.316119,-11.128979,-10.937746,-10.74155,-10.541086,-10.338433,-10.136606,-9.939005,-9.748817,-9.568501,-9.399428,-9.241677,-9.094034,-8.954155,-8.818887,-8.68473,-8.548358,-8.407144,-8.259591,-8.105585,-7.946416,-7.784586,-7.623422,-7.466602,-7.31768,-7.179666,-7.054719,-6.943959,-6.847415,-6.764088,-6.692112,-6.629012,-6.57201,-6.518376,-6.465755,-6.412424,-6.357465,-6.300776,-6.24297,-6.185153,-6.128633,-6.074631,-6.024018,-5.97714,-5.933747,-5.893021,-5.853727,-5.814434,-5.773772,-5.730699,-5.684713,-5.635961,-5.58523,-5.533821,-5.483323,-5.435335,-5.391179,-5.351658,-5.316901,-5.286301,-5.258591,-5.232009,-5.204588,-5.174479,-5.140292,-5.101364,-5.057921,-5.011065,-4.962616,-4.914812,-4.869942,-4.829961,-4.796143,-4.768851,-4.747426,-4.730229,-4.714854,-4.698482,-4.678321,-4.652129,-4.618635
